;date;energy_reserves;minerals_reserves;food_reserves;consumer_goods_reserves;alloys_reserves;volatile_motes_reserves;exotic_gases_reserves;rare_crystals_reserves;living_metal_reserves;zro_reserves;dark_matter_reserves;nanites_reserves;minor_artifacts_reserves;unity_reserves;energy_income;minerals_income;food_income;consumer_goods_income;alloys_income;volatile_motes_income;exotic_gases_income;rare_crystals_income;living_metal_income;zro_income;dark_matter_income;nanites_income;minor_artifacts_income;unity_income;physics_research_income;society_research_income;engineering_research_income
102;2208.07.03;6026.01965;538.168;3392.912;958.038;1073.87264;0.0;0.0;0.0;0;0.0;0.0;0;40.0;89.03773;49.44807;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.122;33.648;33.648;39.148
103;2208.08.03;6074.96211;564.84;3427.32;974.06;1094.34483;0.0;0.0;0.0;0;0.0;0.0;0;40.0;112.15973;48.94246;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.122;33.648;33.648;39.148
104;2208.09.03;6123.90525;591.512;3461.728;990.082;1114.81702;0.0;0.0;0.0;0;0.0;0.0;0;40.0;37.28593;48.94314;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.122;33.648;33.648;39.148
105;2208.10.03;6175.05589;518.184;3496.136;1006.104;1135.28921;0.0;0.0;0.0;0;0.0;0.0;0;40.0;58.40793;51.15064;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
106;2208.11.03;6226.20653;544.856;3530.544;1022.126;1155.7614;0.0;0.0;0.0;0;0.0;0.0;0;40.0;79.52993;51.15064;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
107;2208.12.03;6277.35717;571.528;3564.952;1038.148;1176.23359;0.0;0.0;0.0;0;0.0;0.0;0;40.0;100.65193;51.15064;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
108;2209.01.03;6328.50781;598.2;3599.36;1054.17;1196.70578;0.0;0.0;0.0;0;0.0;0.0;0;40.0;121.77393;51.15064;26.672;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
109;2209.02.03;6378.65845;532.072;3633.768;1070.192;1217.17797;0.0;0.0;0.0;0;0.0;0.0;0;40.0;142.89593;50.15064;33.872;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
110;2209.03.03;6428.80909;565.944;3668.176;1086.214;1237.65016;0.0;0.0;0.0;0;0.0;0.0;0;40.0;164.01793;50.15064;33.872;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
111;2209.04.03;6478.95973;599.816;3702.584;1102.236;1258.12235;0.0;0.0;0.0;0;0.0;0.0;0;40.0;185.13993;50.15064;33.872;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
112;2209.05.03;6529.11037;633.688;3736.992;1118.258;1278.59454;0.0;0.0;0.0;0;0.0;0.0;0;40.0;206.26193;50.15064;33.872;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
113;2209.06.03;6578.26101;569.96;3771.4;1134.28;1299.06673;0.0;0.0;0.0;0;0.0;0.0;0;40.0;227.38393;49.15064;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
114;2209.07.03;6627.41165;606.232;3805.808;1150.302;1319.53892;0.0;0.0;0.0;0;0.0;0.0;0;40.0;248.50593;49.15064;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
115;2209.08.03;6676.56229;642.504;3840.216;1166.324;1340.01111;0.0;0.0;0.0;0;0.0;0.0;0;40.0;269.62793;49.15064;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
116;2209.09.03;6725.71293;678.776;3874.624;1182.346;1360.4833;0.0;0.0;0.0;0;0.0;0.0;0;40.0;290.74993;49.15064;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
117;2209.10.03;6774.86357;715.048;3909.032;1198.368;1380.95549;0.0;0.0;0.0;0;0.0;0.0;0;40.0;311.87193;49.15064;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
118;2209.11.03;6824.61512;751.32;3943.44;1214.39;1401.42768;0.0;0.0;0.0;0;0.0;0.0;0;40.0;332.99393;49.75155;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
119;2209.12.03;6874.41785;787.592;3977.848;1230.412;1421.89987;0.0;0.0;0.0;0;0.0;0.0;0;40.0;354.11593;49.80273;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
120;2210.01.03;6924.26497;823.864;4012.256;1246.434;1442.37206;0.0;0.0;0.0;0;0.0;0.0;0;40.0;375.23793;49.84712;36.272;34.408;16.022;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
121;2210.02.03;6974.47445;50.136;4046.582;1261.856;1462.84425;0.0;0.0;0.0;0;0.0;0.0;0;40.0;396.35993;50.20948;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.122;33.648;33.648;39.148
122;2210.03.03;7031.67731;86.408;4080.908;1277.278;1483.31644;0.0;0.0;0.0;0;0.0;0.0;0;40.0;401.21549;57.20286;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
123;2210.04.03;7088.88017;122.68;4115.234;1292.7;1403.78863;0.0;0.0;0.0;0;0.0;0.0;0;40.0;406.07105;57.20286;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
124;2210.05.03;7146.08303;158.952;4149.56;1308.122;1424.26082;0.0;0.0;0.0;0;0.0;0.0;0;40.0;410.92661;57.20286;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
125;2210.06.03;7202.73228;195.224;4183.886;1323.544;1444.73301;0.0;0.0;0.0;0;0.0;0.0;0;40.0;415.78217;56.64925;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
126;2210.07.03;7259.38153;131.496;4218.212;1338.966;1465.2052;0.0;0.0;0.0;0;0.0;0.0;0;40.0;420.63773;56.64925;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
127;2210.08.03;7316.03078;167.768;4252.538;1354.388;1485.67739;0.0;0.0;0.0;0;0.0;0.0;0;40.0;425.49329;56.64925;36.272;34.326;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
128;2210.09.03;7374.18003;205.24;4288.664;1369.81;1506.14958;0.0;0.0;0.0;0;0.0;0.0;0;40.0;430.34885;58.14925;37.472;36.126;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
129;2210.10.03;7432.13678;242.712;4324.79;1385.232;1526.62177;0.0;0.0;0.0;0;0.0;0.0;0;40.0;435.20441;57.95675;37.472;36.126;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
130;2210.11.03;7492.52024;280.184;4360.916;1400.654;1457.09396;0.0;0.0;0.0;0;0.0;0.0;0;40.0;440.05997;60.38346;37.472;36.126;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
131;2210.12.03;7551.10325;317.656;4397.042;1416.076;1477.56615;0.0;0.0;0.0;0;0.0;0.0;0;40.0;444.91553;58.58301;37.472;36.126;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
132;2211.01.03;7609.68626;355.128;4433.168;1431.498;1498.03834;0.0;0.0;0.0;0;0.0;0.0;0;40.0;449.77109;58.58301;37.472;36.126;15.422;20.47219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;4.85556;35.848;33.648;39.148
133;2211.02.03;7669.00475;393.176;4470.158;1447.496;1518.79853;0.0;0.0;0.0;0;0.0;0.0;0;40.0;471.2583;59.31849;38.048;36.99;15.998;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.48721;36.232;34.032;39.532
134;2211.03.03;7728.61653;431.224;4507.148;1463.494;1539.55872;0.0;0.0;0.0;0;0.0;0.0;0;40.0;492.74551;59.61178;38.048;36.99;15.998;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.48721;36.232;34.032;39.532
135;2211.04.03;7797.53711;469.272;4543.138;1479.242;1560.31891;0.0;0.0;0.0;0;0.0;0.0;0;40.0;513.93047;68.92058;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.18496;36.232;34.032;39.532
136;2211.05.03;7866.47047;507.32;4579.128;1494.99;1581.0791;0.0;0.0;0.0;0;0.0;0.0;0;40.0;535.74674;68.93336;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
137;2211.06.03;7934.40383;545.368;4615.118;1510.738;1601.83929;0.0;0.0;0.0;0;0.0;0.0;0;40.0;557.56301;67.93336;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
138;2211.07.03;8002.33719;133.416;4651.108;1526.486;1622.59948;0.0;0.0;0.0;0;0.0;0.0;0;40.0;579.37928;67.93336;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
139;2211.08.03;8070.27055;71.464;4687.098;1542.234;1643.35967;0.0;0.0;0.0;0;0.0;0.0;0;40.0;601.19555;67.93336;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
140;2211.09.03;8138.22645;109.512;4723.088;1557.982;1664.11986;0.0;0.0;0.0;0;0.0;0.0;0;40.0;623.01182;67.9559;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
141;2211.10.03;8206.22062;147.56;4759.078;1573.73;1684.88005;0.0;0.0;0.0;0;0.0;0.0;0;40.0;644.82809;67.99417;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
142;2211.11.03;8274.20753;185.608;4795.068;1589.478;1705.64024;0.0;0.0;0.0;0;0.0;0.0;0;40.0;666.64436;67.98691;38.048;35.99;15.748;20.76019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
143;2211.12.03;8341.19444;223.656;4831.058;1605.226;1730.00043;0.0;0.0;0.0;0;0.0;0.0;0;40.0;688.46063;66.98691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.81627;36.232;34.032;39.532
144;2212.01.03;8408.18135;161.704;4867.048;1620.974;1754.36062;0.0;0.0;0.0;0;0.0;0.0;0;40.0;710.44752;66.98691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
145;2212.02.03;8475.16826;199.752;4903.038;1636.722;1778.72081;0.0;0.0;0.0;0;0.0;0.0;0;40.0;732.43441;66.98691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
146;2212.03.03;8542.15517;237.8;4939.028;1652.47;1803.081;0.0;0.0;0.0;0;0.0;0.0;0;40.0;754.4213;66.98691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
147;2212.04.03;8609.14208;275.848;4975.018;1668.218;1827.44119;0.0;0.0;0.0;0;0.0;0.0;0;40.0;776.40819;66.98691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
148;2212.05.03;8680.92899;313.896;5011.008;1683.966;1851.80138;0.0;0.0;0.0;0;0.0;0.0;0;40.0;798.39508;71.78691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
149;2212.06.03;8752.7159;251.944;5046.998;1699.714;1876.16157;0.0;0.0;0.0;0;0.0;0.0;0;40.0;819.75066;71.78691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.35558;36.232;34.032;39.532
150;2212.07.03;8824.50281;289.992;5082.988;1715.462;1900.52176;0.0;0.0;0.0;0;0.0;0.0;0;40.0;841.73755;71.78691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
151;2212.08.03;8896.28972;328.04;5118.978;1731.21;1924.88195;0.0;0.0;0.0;0;0.0;0.0;0;40.0;863.72444;71.78691;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
152;2212.09.03;8966.35142;366.088;5154.968;1746.958;1949.24214;0.0;0.0;0.0;0;0.0;0.0;0;40.0;885.71133;70.0617;38.048;35.99;15.748;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;34.032;39.532
153;2212.10.03;9035.77375;304.136;5190.9;1762.106;1973.60233;0.0;0.0;0.0;0;0.0;0.0;0;40.0;907.69822;69.42233;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;37.332;39.532
154;2212.11.03;9105.05419;342.184;5226.832;1777.254;1997.96252;0.0;0.0;0.0;0;0.0;0.0;0;40.0;929.68511;69.28044;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;37.332;39.532
155;2212.12.03;9174.32954;380.232;5262.764;1792.402;2022.32271;0.0;0.0;0.0;0;0.0;0.0;0;40.0;951.672;69.27535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;21.98689;36.232;37.332;39.532
156;2213.01.03;9243.60489;418.28;5298.696;1807.55;2046.6829;0.0;0.0;0.0;0;0.0;0.0;0;40.0;971.61808;69.27535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;39.532
157;2213.02.03;9312.88024;456.328;5334.628;1822.698;2071.04309;0.0;0.0;0.0;0;0.0;0.0;0;40.0;991.56416;69.27535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;39.532
158;2213.03.03;9382.15559;494.376;5370.56;1837.846;2095.40328;0.0;0.0;0.0;0;0.0;0.0;0;40.0;1011.51024;69.27535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;39.532
159;2213.04.03;9451.43094;532.424;5406.492;1852.994;2119.76347;0.0;0.0;0.0;0;0.0;0.0;0;40.0;1031.45632;69.27535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;42.732
160;2213.05.03;9523.10629;570.472;5442.424;1868.142;2054.12366;0.0;0.0;0.0;0;0.0;0.0;0;40.0;1051.4024;71.67535;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;42.732
161;2213.06.03;9594.8412;608.52;5478.356;1883.29;2078.48385;0.0;0.0;0.0;0;0.0;0.0;0;40.0;1071.34848;71.73491;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;42.732
162;2213.07.03;9666.5757;646.568;5514.288;1898.438;2102.84404;0.0;0.0;0.0;0;0.0;0.0;0;40.0;1091.29456;71.7345;38.048;35.932;15.148;24.36019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;19.94608;36.232;37.332;42.732
163;2213.08.03;9740.1102;685.816;5552.12;1914.786;2127.80423;0.0;0.0;0.0;0;0.0;0.0;0;40.0;48.63243;73.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;38.132;43.532
164;2213.09.03;9813.6447;725.064;5589.952;1931.134;2152.76442;0.0;0.0;0.0;0;0.0;0.0;0;40.0;70.82851;73.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;38.132;43.532
165;2213.10.03;9887.1792;764.312;5627.784;1947.482;2177.72461;0.0;0.0;0.0;0;0.0;0.0;0;40.0;93.02459;73.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;41.332;43.532
166;2213.11.03;9960.7137;803.56;5665.616;1963.83;2202.6848;0.0;0.0;0.0;0;0.0;0.0;0;40.0;115.22067;73.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;41.332;43.532
167;2213.12.03;10033.2482;742.808;5703.448;1980.178;2227.64499;0.0;0.0;0.0;0;0.0;0.0;0;40.0;137.41675;72.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;41.332;43.532
168;2214.01.03;10105.7827;782.056;5741.28;1996.526;2252.60518;0.0;0.0;0.0;0;0.0;0.0;0;40.0;159.61283;72.5345;39.248;37.832;16.348;24.96019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.19608;37.032;41.332;43.532
169;2214.02.03;10183.93625;821.448;5778.328;2012.768;2277.63737;0.0;0.0;0.0;0;0.0;0.0;0;40.0;182.40385;78.15355;39.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.79102;37.128;41.428;43.628
170;2214.03.03;10262.28163;860.84;5815.376;2029.01;2302.66956;0.0;0.0;0.0;0;0.0;0.0;0;40.0;205.19487;78.34538;39.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.79102;37.128;41.428;43.628
171;2214.04.03;10339.62701;803.832;5852.424;2045.252;2327.70175;0.0;0.0;0.0;0;0.0;0.0;0;40.0;227.98589;77.34538;42.992;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.79102;37.128;41.428;43.628
172;2214.05.03;10416.97239;846.824;5889.472;2061.494;2352.73394;0.0;0.0;0.0;0;0.0;0.0;0;40.0;250.77691;77.34538;42.992;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.79102;37.128;41.428;43.628
173;2214.06.03;10494.31777;889.816;5926.52;2077.736;2377.76613;0.0;0.0;0.0;0;0.0;0.0;0;40.0;273.56793;77.34538;42.992;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.79102;37.128;41.428;43.628
174;2214.07.03;10570.66315;935.208;5963.568;2093.978;2402.79832;0.0;0.0;0.0;0;0.0;0.0;0;40.0;296.48084;76.34538;45.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.91291;37.128;41.428;43.628
175;2214.08.03;10647.03294;880.6;6000.616;2110.22;2427.83051;0.0;0.0;0.0;0;0.0;0.0;0;40.0;319.39375;76.36979;45.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.91291;37.128;41.428;43.628
176;2214.09.03;10723.40273;925.992;6037.664;2126.462;2452.8627;0.0;0.0;0.0;0;0.0;0.0;0;40.0;342.30666;76.36979;45.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.91291;37.128;41.428;43.628
177;2214.10.03;10799.77252;971.384;6074.712;2142.704;2477.89489;0.0;0.0;0.0;0;0.0;0.0;0;40.0;365.21957;76.36979;45.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.91291;37.128;41.428;43.628
178;2214.11.03;10876.14231;1016.776;6111.76;2158.946;2502.92708;0.0;0.0;0.0;0;0.0;0.0;0;50.0;388.13248;76.36979;45.392;37.048;16.242;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.91291;37.128;41.428;43.628
179;2214.12.03;10951.84133;1062.168;6147.548;2171.738;2437.95927;0.0;0.0;0.0;0;0.0;0.0;0;60.0;416.44539;75.69902;45.392;35.788;12.792;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.31291;39.328;41.428;43.628
180;2215.01.03;11027.54112;1107.56;6183.336;2184.53;2462.99146;0.0;0.0;0.0;0;0.0;0.0;0;60.0;444.88018;75.69979;45.392;35.788;12.792;25.03219;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.43479;39.328;41.428;43.628
181;2215.02.03;11104.18637;1153.384;6219.82;2197.754;2488.23965;0.0;0.0;0.0;0;0.0;0.0;0;60.0;473.84297;76.64525;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.96279;39.616;41.716;43.916
182;2215.03.03;11180.86277;1199.208;6256.304;2210.978;2513.48784;0.0;0.0;0.0;0;0.0;0.0;0;60.0;502.80576;76.6764;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.96279;39.616;41.716;43.916
183;2215.04.03;11257.53917;1245.032;6292.788;2224.202;2538.73603;0.0;0.0;0.0;0;0.0;0.0;0;60.0;531.76855;76.6764;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.96279;39.616;41.716;43.916
184;2215.05.03;11334.21557;1290.856;6329.272;2237.426;2563.98422;0.0;0.0;0.0;0;0.0;0.0;0;60.0;560.73134;76.6764;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.96279;39.616;41.716;43.916
185;2215.06.03;11417.09197;1336.68;6365.756;2250.65;2589.23241;0.0;0.0;0.0;0;0.0;0.0;0;60.0;589.69413;82.8764;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;28.96279;39.616;41.716;43.916
186;2215.07.03;11499.99301;1382.504;6402.24;2263.874;2614.4806;0.0;0.0;0.0;0;0.0;0.0;0;60.0;618.82755;82.90104;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
187;2215.08.03;11582.89405;1428.328;6438.724;2277.098;2639.72879;0.0;0.0;0.0;0;0.0;0.0;0;60.0;647.96097;82.90104;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
188;2215.09.03;11665.79509;1474.152;6475.208;2290.322;2664.97698;0.0;0.0;0.0;0;0.0;0.0;0;60.0;677.09439;82.90104;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
189;2215.10.03;11748.69613;1519.976;6511.692;2303.546;2690.22517;0.0;0.0;0.0;0;0.0;0.0;0;60.0;706.22781;82.90104;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
190;2215.11.03;11827.04717;1565.8;6548.176;2316.77;2715.47336;0.0;0.0;0.0;0;0.0;0.0;0;60.0;735.36123;78.35104;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
191;2215.12.03;11905.40741;1611.624;6584.66;2329.994;2740.72155;0.0;0.0;0.0;0;0.0;0.0;0;60.0;764.49465;78.36024;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
192;2216.01.03;11983.76593;1657.448;6621.144;2343.218;2675.96974;0.0;0.0;0.0;0;0.0;0.0;0;60.0;793.62807;78.35852;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
193;2216.02.03;12062.12445;1703.272;6657.628;2356.442;2701.21793;0.0;0.0;0.0;0;0.0;0.0;0;60.0;822.76149;78.35852;45.824;36.484;13.224;25.24819;0.0;0.0;0.0;0;0.0;0.0;0;0.0;29.13342;39.616;41.716;43.916
194;2216.03.03;12140.48297;1743.996;6701.312;2372.516;2729.98812;0.0;0.0;0.0;0;0.0;0.0;0;60.0;846.22828;78.35852;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.46679;39.616;41.716;43.916
195;2216.04.03;12218.84149;1784.72;6744.996;2388.59;2758.75831;0.0;0.0;0.0;0;0.0;0.0;0;60.0;869.69507;78.35852;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.46679;39.616;41.716;43.916
196;2216.05.03;12297.19899;1825.444;6788.68;2404.664;2787.5285;0.0;0.0;0.0;0;0.0;0.0;0;60.0;893.16186;78.3575;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.46679;39.616;41.716;43.916
197;2216.06.03;12375.55751;1866.168;6832.364;2420.738;2816.29869;0.0;0.0;0.0;0;0.0;0.0;0;60.0;916.62865;78.35852;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.46679;39.616;41.716;43.916
198;2216.07.03;12452.91603;1806.892;6676.048;2236.812;2645.06888;0.0;0.0;0.0;0;0.0;0.0;200;60.0;940.21731;77.35852;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.58866;39.616;41.716;43.916
199;2216.08.03;12530.28031;1847.616;6719.732;2252.886;2673.83907;0.0;0.0;0.0;0;0.0;0.0;200;60.0;963.80597;77.36428;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.58866;39.616;41.716;43.916
200;2216.09.03;12607.66354;1888.34;6763.416;2268.96;2702.60926;0.0;0.0;0.0;0;0.0;0.0;200;60.0;987.39463;77.38323;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;23.58866;39.616;41.716;43.916
201;2216.10.03;12685.04677;1929.064;6807.1;2285.034;2731.37945;0.0;0.0;0.0;0;0.0;0.0;200;60.0;1010.34942;77.38323;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.95479;39.616;41.716;43.916
202;2216.11.03;12764.73;1869.788;6850.784;2301.108;2760.14964;0.0;0.0;0.0;0;0.0;0.0;200;60.0;1033.30421;79.68323;40.724;43.684;16.074;28.77019;0.0;0.0;0.0;0;0.0;0.0;0;0.0;22.95479;39.616;41.716;43.916
